Species Code	Accession Number	PCO1	PCO2	PCO3	PCO4	PCO5
PLT	7186PLT	-0.31039676	0.08530624	-0.13179637	0.3045718	-0.16214201
PLT	7187PLT	-0.28609447	0.02150342	-0.12811961	0.27379194	-0.04053892
MTP	7188MTP	0.28200427	-0.02656826	0.0866074	-0.00906032	0.04353673
XXX	7189XXX	-0.19857904	-0.12149571	-0.02037239	-0.0273056	-0.08660489
PNT	7191PNT	-0.15686879	-0.08354352	0.4828107	0.15643906	-0.03452145
PLT	7192PLT	-0.28256842	0.01260324	-0.01406323	0.25901322	-0.09662091
RAP	7193RAP	0.02168823	-0.01073334	0.06410374	-0.06306694	0.024282
SPG	7195SPG	-0.06021455	-0.12693493	0.01073264	-0.03971996	-0.06549897
STN	7196STN	0.30338501	0.03075941	0.00154279	0.02654562	-0.01080409
STO	7197STO	-0.1795602	0.0813126	-0.11568917	0.29531183	-0.17097887
STO	7198STO	-0.31706755	0.01566163	-0.07972203	0.26128263	-0.05598181
FEN	7199FEN	-0.25616465	0.09282463	-0.08301964	0.25171079	-0.09854372
STO	7200STO_1	-0.33570674	0.05966968	-0.15484896	0.32224708	-0.11000337
STO	7200STO_2	-0.30050839	0.02736765	-0.09560924	0.24281489	-0.05395131
STO	7201STO*	-0.2241732	0.12454501	-0.15298205	0.32738573	-0.14736161
STN	7202STN	0.15255545	0.06815051	-0.05428739	0.0402165	0.00215058
SCR	7203SCR	-0.13516723	-0.14824057	-0.04970898	-0.07449201	-0.07272555
SCT	7204SCT	-0.09252215	-0.00184948	0.10559888	-0.09449781	-0.07700638
SPL	7205SPL	-0.21800526	-0.22595429	-0.07937944	-0.14620173	-0.04271629
SPL	7206SPL	-0.22042376	-0.21001501	-0.0542719	-0.07510918	-0.01697618
TAR	7207TAR	-0.18052798	-0.17058832	0.05426188	-0.10484639	-0.04288594
NCD	7208NCD	-0.17039977	-0.19895403	0.11649546	-0.11318785	-0.08462424
BER	7209BER	-0.1648645	-0.12175115	0.07143385	-0.08078355	-0.0522001
TAR	7210TAR	-0.11143983	-0.1885433	0.07699632	-0.0691816	0.01063528
CHC	7211CHC	-0.22941924	-0.00822552	-0.03984712	0.22201179	-0.08114127
FEN	7214FEN	-0.25961133	0.09260151	-0.14804455	0.30773312	-0.1596122
VER	7215VER	-0.25951053	-0.03115127	-0.1438989	0.12547274	0.08131667
OKA	7218OKA	-0.2141714	-0.17759233	0.02518278	-0.09196334	-0.00272297
CHC	7234CHC	-0.14946179	-0.14704058	0.10880163	-0.11511066	-0.03165805
IFD	7249IFD	-0.24765013	-0.23418604	-0.06752246	-0.10058836	-0.03903267
ADG	726ADG	0.35616529	0.01444113	0.01271304	0.05460682	0.02531339
NRS	7286NRS	-0.22760667	-0.13305262	0.00932416	-0.0616286	0.05593724
NRS	7287NRS	-0.1741395	-0.2030165	-0.0310744	-0.1118079	-0.01370277
BLV	7320BLV	-0.23369203	-0.20524607	-0.06041249	-0.10947582	-0.0155448
TUQ	7322TUQ	-0.19918213	0.21886541	0.07939405	-0.20649894	-0.07364612
ALN	7324ALN	-0.26888121	0.06511214	-0.11310358	0.29935312	-0.14543031
SCT	7325SCT	-0.18308513	0.30025333	0.11288757	-0.20728103	-0.10577312
PAM	7328PAM	-0.26425815	-0.00759473	-0.06683793	0.24668107	-0.07386952
ACL	7329ACL	-0.1585192	0.33089178	0.10299116	-0.24720418	-0.05680505
XXX	7330XXX	-0.28188483	0.03061161	-0.06621097	0.30495987	-0.13402783
SEM	7331SEM	-0.29161815	0.30575523	-0.05387042	-0.08140162	0.1160605
MLT	7332MLT	0.10472547	-0.01276484	0.08383402	0.02655106	0.03701525
CAN	7334CAN	0.15186431	-0.00363478	0.03460898	0.01123614	0.03877887
BLV	7335BLV	0.00526212	-0.02914122	0.09425332	-0.10519568	-0.03320833
EHR	7501CPHEHR	-0.30631544	0.03773366	-0.07424456	0.26758545	-0.04261103
EHR	7502CPHEHR	-0.15306299	-0.06007287	0.42269912	0.14615345	-0.0113789
EHR	7507CPHEHR	-0.16221502	-0.0740523	0.44067368	0.15745155	-0.0619134
EHR	7507CPHEHR_1	-0.1541895	-0.03919132	0.49760997	0.19428797	-0.08661415
EHR	7507CPHEHR_10	-0.159468	-0.01999738	0.50304534	0.2037138	-0.09008474
EHR	7507CPHEHR_11	-0.16563294	-0.01785906	0.50477548	0.20957292	-0.10649804
EHR	7507CPHEHR_12	-0.1589044	-0.01887355	0.50389831	0.2248848	-0.11287659
EHR	7507CPHEHR_13	-0.16368709	-0.02843813	0.51497323	0.2182003	-0.09737855
EHR	7507CPHEHR_14	-0.16095231	-0.01349447	0.5045708	0.21643751	-0.10250485
EHR	7507CPHEHR_15	-0.15775846	-0.0284964	0.50675892	0.22641357	-0.10405633
EHR	7507CPHEHR_16	-0.14947362	-0.02789967	0.50373553	0.22617478	-0.10756386
EHR	7507CPHEHR_17	-0.14972747	-0.0123579	0.50754149	0.20391821	-0.09340272
EHR	7507CPHEHR_18	-0.15894541	-0.00910177	0.49656148	0.1957471	-0.09546703
EHR	7507CPHEHR_19	-0.15888529	-0.01053899	0.50773772	0.18768675	-0.09281088
EHR	7507CPHEHR_2	-0.15459561	-0.02971611	0.51182931	0.2190852	-0.09000348
EHR	7507CPHEHR_20	-0.15609054	-0.01147608	0.49504936	0.20221511	-0.11128828
EHR	7507CPHEHR_3	-0.16197789	-0.02262724	0.51103181	0.21968853	-0.09731246
EHR	7507CPHEHR_4	-0.16341757	-0.02193559	0.50395119	0.22187617	-0.10187512
EHR	7507CPHEHR_5	-0.15868487	-0.01049251	0.50121692	0.21207449	-0.09712545
EHR	7507CPHEHR_6	-0.15741766	-0.03969591	0.50478966	0.21629584	-0.09171912
EHR	7507CPHEHR_9	-0.16062328	-0.02937178	0.51522067	0.22139805	-0.10704594
EHR	7510CPHEHR	-0.15554408	-0.03198783	0.41240538	0.16085118	-0.08414102
BER	7513BER	-0.21367152	-0.20394483	0.04424772	-0.15863064	-0.08017537
OCR	7517OCR	-0.09851234	-0.06979319	0.26477086	0.07126049	0.01054987
IOP	7518IOP	-0.17955988	0.10436603	-0.07383865	0.15927991	0.0449065
ETB	7519ETB	-0.30095325	0.01276803	-0.08713914	0.27779619	-0.12960741
PNT	7521PNT	-0.13139484	-0.05194203	0.38995534	0.11900079	-0.02400368
TAR	7523TAR	-0.12743122	-0.15118837	0.02306866	-0.11430337	-0.06234073
DMS	7524DMS	-0.24094991	0.31246302	-0.08430948	-0.09932884	0.07625638
BUK	7525BUK	0.19632492	-0.05876054	0.06923316	-0.05694644	0.01665696
MCD	754x3766MCD	-0.15689043	-0.20210552	0.05870589	-0.11970722	-0.00539741
ADG	764ADG	0.28762071	0.07589634	-0.07266283	-0.02659222	-0.05434009
DMS	7DMS	-0.2962777	0.17905193	-0.06809909	-0.00461188	0.05502432
ACL	82ACL	-0.14052588	0.27319459	0.12802376	-0.21850855	-0.03469184
ACL	82ACL_1	-0.1791216	0.38485172	0.08986198	-0.27169548	-0.04031205
ACL	82ACL_10	-0.1827528	0.38100314	0.09309533	-0.27686318	-0.03921775
ACL	82ACL_11	-0.18067758	0.38127318	0.09219758	-0.2729231	-0.03787934
ACL	82ACL_13	-0.18759048	0.38006117	0.09369752	-0.27291841	-0.03720077
ACL	82ACL_15	-0.18925621	0.3926088	0.09304028	-0.27731168	-0.04450377
ACL	82ACL_16	-0.1888706	0.3892989	0.09636536	-0.27891806	-0.03957863
ACL	82ACL_17	-0.18072197	0.38928356	0.07778447	-0.27552855	-0.02727763
ACL	82ACL_18	-0.18103035	0.38000398	0.09568197	-0.26969163	-0.0367543
ACL	82ACL_19	-0.18010368	0.38596971	0.09220735	-0.27296999	-0.04771457
ACL	82ACL_2	-0.17855428	0.38881207	0.09158132	-0.27576263	-0.04068979
ACL	82ACL_20	-0.18067758	0.38127318	0.09219758	-0.2729231	-0.03787934
ACL	82ACL_3	-0.19300003	0.39263766	0.08327508	-0.27185228	-0.03033477
ACL	82ACL_4	-0.19363679	0.38375365	0.08001339	-0.26500623	-0.03987619
ACL	82ACL_5	-0.18730863	0.38554717	0.09932306	-0.26680766	-0.04824295
ACL	82ACL_6	-0.176897	0.39028265	0.09184461	-0.27597005	-0.03987492
ACL	82ACL_7	-0.1849619	0.39022486	0.08258854	-0.27297301	-0.02651186
ACL	82ACL_8	-0.19505637	0.38117973	0.08894839	-0.27604706	-0.03637876
ACL	82ACL_9	-0.1720031	0.376725	0.07988756	-0.2697044	-0.03792363
ADG	843ADG	0.33979389	-0.02370804	-0.00614755	0.0171549	0.04194015
ADG	873ADG	0.0321641	0.21824933	-0.09253817	-0.01301495	0.03578969
DMS	8DMS	-0.23888387	0.2300108	-0.06211496	-0.12477558	0.08140579
ADG	952ADG	0.2995609	-0.01552279	-0.05207135	0.00373763	0.03440029
ADG	968ADG	0.268663	-0.06342137	0.01097413	-0.03130895	0.00276653
PHU	979PHU	0.25391529	0.02099309	0.02163079	0.07609131	-0.05941779
STO	9STO	-0.30590508	0.06394048	-0.12207128	0.24309176	-0.11890322
